Station_ID,Date_Time,KU42Press,KU42Temp,KU42Humidity,KU42Wind,KU42Cloud3,KU42Cloud1,KU42Cloud2,KU42Vis
KU42,01/14/2023 02:55 UTC,30.05,43.7,62.69,11.51,,1.0,,10.0
KU42,01/14/2023 03:15 UTC,30.04,43.7,63.15,9.21,,1.0,,10.0
KU42,01/14/2023 03:35 UTC,30.03,44.24,60.97,11.51,,1.0,,10.0
KU42,01/14/2023 03:55 UTC,30.03,44.06,62.29,20.71,,1.0,,10.0
KU42,01/14/2023 04:15 UTC,30.02,43.88,62.72,20.71,,1.0,,10.0
KU42,01/14/2023 04:35 UTC,30.02,44.06,61.39,18.41,,1.0,,10.0
KU42,01/14/2023 04:55 UTC,30.01,43.34,63.56,13.81,,1.0,,10.0
KU42,01/14/2023 05:15 UTC,30.02,42.98,64.45,12.66,,1.0,,10.0
KU42,01/14/2023 05:35 UTC,30.02,41.36,69.09,12.66,,1002.0,,10.0
KU42,01/14/2023 05:55 UTC,30.01,42.8,64.89,19.56,,1103.0,,10.0
KU42,01/14/2023 06:15 UTC,30.02,43.52,63.13,19.56,,1103.0,,10.0
KU42,01/14/2023 06:35 UTC,30.02,42.8,65.37,19.56,,1004.0,,10.0
KU42,01/14/2023 06:55 UTC,30.02,43.52,62.67,20.71,,1003.0,1203.0,10.0
KU42,01/14/2023 07:15 UTC,30.02,42.44,65.8,20.71,,1202.0,,10.0
KU42,01/14/2023 08:35 UTC,29.98,41.9,64.3,20.71,,1.0,,10.0
KU42,01/14/2023 10:35 UTC,29.97,40.82,64.63,12.66,,1.0,,10.0
KU42,01/14/2023 11:15 UTC,29.96,36.32,75.96,0.0,,1.0,,10.0
KU42,01/14/2023 11:35 UTC,29.96,37.58,73.89,0.0,,1.0,,10.0
KU42,01/14/2023 12:15 UTC,29.95,42.8,59.88,4.6,,1.0,,10.0
KU42,01/14/2023 12:35 UTC,29.94,41.0,64.18,5.75,,1.0,,10.0
KU42,01/14/2023 12:55 UTC,29.94,41.0,62.79,0.0,,1.0,,10.0
KU42,01/14/2023 13:15 UTC,29.94,37.04,74.93,5.75,,1.0,,10.0
KU42,01/14/2023 13:35 UTC,29.94,38.84,70.84,4.6,,1.0,,10.0
KU42,01/14/2023 13:55 UTC,29.94,35.24,87.19,6.91,,1.0,,10.0
KU42,01/14/2023 14:15 UTC,29.94,34.7,89.74,0.0,,1.0,,10.0
KU42,01/14/2023 14:35 UTC,29.92,38.66,74.0,9.21,,1203.0,,10.0
KU42,01/14/2023 14:55 UTC,29.92,38.66,73.46,6.91,,1104.0,,10.0
KU42,01/14/2023 15:15 UTC,29.9,40.1,68.44,9.21,,1004.0,,10.0
KU42,01/14/2023 15:35 UTC,29.89,40.46,68.49,9.21,,903.0,1203.0,10.0
KU42,01/14/2023 15:55 UTC,29.9,41.36,65.66,12.66,,903.0,1203.0,10.0
KU42,01/14/2023 16:15 UTC,29.89,41.54,63.32,12.66,,904.0,,10.0
KU42,01/14/2023 16:35 UTC,29.89,42.44,63.44,9.21,,902.0,,10.0
KU42,01/14/2023 16:55 UTC,29.89,43.16,62.62,6.91,,1.0,,10.0
KU42,01/14/2023 17:15 UTC,29.88,43.88,61.36,14.96,,1.0,,10.0
KU42,01/14/2023 17:35 UTC,29.86,43.7,61.34,16.11,,1.0,,10.0
KU42,01/14/2023 17:55 UTC,29.87,44.24,60.97,21.86,,1.0,,10.0
KU42,01/14/2023 18:35 UTC,29.85,46.76,58.3,17.26,,1.0,,10.0
KU42,01/14/2023 18:55 UTC,29.85,48.2,55.63,21.86,,1.0,,10.0
KU42,01/14/2023 19:15 UTC,29.83,48.2,54.43,14.96,,1.0,,10.0
KU42,01/14/2023 19:35 UTC,29.82,48.38,57.28,14.96,,1202.0,,10.0
KU42,01/14/2023 19:55 UTC,29.81,48.2,56.03,14.96,,1202.0,,10.0
KU42,01/14/2023 20:15 UTC,29.79,48.02,54.01,16.11,,1202.0,,10.0
KU42,01/14/2023 20:35 UTC,29.78,49.1,53.78,13.81,,1103.0,,10.0
KU42,01/14/2023 20:55 UTC,29.77,50.0,52.77,19.56,,702.0,1104.0,10.0
KU42,01/14/2023 21:15 UTC,29.76,49.28,54.59,18.41,,702.0,1004.0,10.0
KU42,01/14/2023 21:35 UTC,29.76,48.74,54.51,19.56,,702.0,1004.0,10.0
KU42,01/14/2023 21:55 UTC,29.75,46.94,59.17,21.86,,903.0,,10.0
KU42,01/14/2023 22:15 UTC,29.75,46.04,64.38,18.41,,903.0,,10.0
KU42,01/14/2023 22:35 UTC,29.75,46.58,64.45,18.41,,702.0,904.0,10.0
KU42,01/14/2023 22:55 UTC,29.76,46.4,65.82,19.56,1004.0,702.0,802.0,10.0
KU42,01/14/2023 23:15 UTC,29.75,44.6,70.47,17.26,,552.0,1003.0,10.0
KU42,01/14/2023 23:35 UTC,29.76,44.06,69.91,17.26,,552.0,,10.0
KU42,01/14/2023 23:55 UTC,29.75,43.88,68.89,13.81,,1.0,,10.0
KU42,01/15/2023 00:15 UTC,29.74,42.8,72.32,17.26,,1.0,,10.0
KU42,01/15/2023 00:35 UTC,29.73,42.8,71.29,13.81,,1.0,,10.0
KU42,01/15/2023 00:55 UTC,29.71,41.72,75.39,14.96,,1.0,,10.0
KU42,01/15/2023 01:15 UTC,29.71,42.26,72.26,17.26,,1.0,,10.0
KU42,01/15/2023 01:35 UTC,29.7,42.26,72.78,16.11,,1.0,,10.0
KU42,01/15/2023 01:55 UTC,29.69,42.44,71.25,17.26,,1.0,,10.0
KU42,01/15/2023 02:15 UTC,29.69,42.8,70.78,16.11,,1203.0,,10.0
KU42,01/15/2023 02:35 UTC,29.68,43.7,68.87,19.56,,1203.0,,10.0
KU42,01/15/2023 02:55 UTC,29.69,42.98,73.38,24.17,,802.0,1204.0,10.0
KU42,01/15/2023 03:15 UTC,29.69,41.9,80.99,21.86,,903.0,1204.0,10.0
KU42,01/15/2023 03:35 UTC,29.69,41.0,86.89,16.11,,904.0,,10.0
KU42,01/15/2023 03:55 UTC,29.68,40.28,93.88,19.56,,804.0,,10.0
KU42,01/15/2023 04:15 UTC,29.68,39.56,98.61,16.11,804.0,232.0,382.0,10.0
KU42,01/15/2023 04:35 UTC,29.67,39.02,100.0,17.26,754.0,162.0,242.0,10.0
KU42,01/15/2023 05:35 UTC,29.64,37.4,100.0,12.66,374.0,182.0,253.0,10.0
KU42,01/15/2023 07:35 UTC,29.58,36.14,100.0,14.96,,422.0,504.0,10.0
KU42,01/15/2023 08:55 UTC,29.54,35.6,100.0,14.96,,323.0,384.0,7.0
KU42,01/15/2023 09:15 UTC,29.54,35.24,100.0,13.81,,324.0,,7.0
KU42,01/15/2023 10:35 UTC,29.52,34.16,100.0,14.96,304.0,72.0,142.0,10.0
KU42,01/15/2023 11:15 UTC,29.5,34.16,100.0,17.26,554.0,112.0,323.0,10.0
KU42,01/15/2023 11:35 UTC,29.5,34.34,100.0,23.02,554.0,372.0,453.0,10.0
KU42,01/15/2023 12:15 UTC,29.49,33.8,100.0,17.26,1203.0,282.0,332.0,10.0
KU42,01/15/2023 12:55 UTC,29.49,34.7,100.0,12.66,1204.0,212.0,1003.0,10.0
KU42,01/15/2023 13:15 UTC,29.49,34.7,100.0,16.11,1104.0,422.0,953.0,10.0
KU42,01/15/2023 14:55 UTC,29.49,33.8,100.0,12.66,354.0,62.0,132.0,10.0
KU42,01/15/2023 15:15 UTC,29.49,33.8,100.0,14.96,374.0,92.0,172.0,10.0
KU42,01/15/2023 15:35 UTC,29.49,33.44,100.0,14.96,324.0,72.0,112.0,10.0
KU42,01/15/2023 16:35 UTC,29.51,33.08,100.0,11.51,434.0,272.0,322.0,10.0
KU42,01/15/2023 16:55 UTC,29.51,33.44,100.0,11.51,,434.0,,10.0
KU42,01/15/2023 17:15 UTC,29.52,33.8,100.0,11.51,,414.0,,10.0
KU42,01/15/2023 17:35 UTC,29.53,33.98,100.0,11.51,,344.0,,10.0
KU42,01/15/2023 17:55 UTC,29.53,34.7,100.0,9.21,,343.0,424.0,10.0
KU42,01/15/2023 18:15 UTC,29.54,35.06,100.0,6.91,354.0,212.0,303.0,10.0
KU42,01/15/2023 18:35 UTC,29.55,34.16,100.0,4.6,224.0,83.0,163.0,4.0
KU42,01/15/2023 18:55 UTC,29.55,33.26,100.0,3.45,,82.0,144.0,3.0
KU42,01/15/2023 19:15 UTC,29.55,32.9,100.0,4.6,,102.0,144.0,2.5
KU42,01/15/2023 19:35 UTC,29.55,33.08,100.0,0.0,204.0,83.0,143.0,3.0
KU42,01/15/2023 19:55 UTC,29.56,32.72,100.0,0.0,,64.0,,2.0
KU42,01/15/2023 20:15 UTC,29.56,32.18,100.0,0.0,,44.0,,1.25
KU42,01/15/2023 21:15 UTC,29.57,32.9,100.0,3.45,,24.0,,2.5
KU42,01/15/2023 21:35 UTC,29.57,33.08,100.0,3.45,,24.0,,5.0
KU42,01/15/2023 21:55 UTC,29.58,33.44,100.0,0.0,,24.0,,4.0
KU42,01/15/2023 22:15 UTC,29.58,33.44,100.0,0.0,,44.0,,4.0
KU42,01/15/2023 22:35 UTC,29.59,33.8,100.0,0.0,204.0,43.0,113.0,7.0
KU42,01/15/2023 22:55 UTC,29.6,34.52,100.0,0.0,444.0,43.0,183.0,10.0
KU42,01/15/2023 23:15 UTC,29.61,34.88,100.0,0.0,504.0,63.0,213.0,10.0
KU42,01/15/2023 23:35 UTC,29.61,35.06,100.0,3.45,,64.0,,10.0
KU42,01/15/2023 23:55 UTC,29.62,35.6,100.0,0.0,654.0,63.0,423.0,10.0
KU42,01/16/2023 00:15 UTC,29.62,35.42,100.0,0.0,654.0,63.0,113.0,10.0
KU42,01/16/2023 00:35 UTC,29.63,34.88,100.0,0.0,754.0,82.0,262.0,10.0
KU42,01/16/2023 00:55 UTC,29.64,34.88,100.0,3.45,,754.0,,10.0
KU42,01/16/2023 01:15 UTC,29.64,34.7,100.0,3.45,,552.0,754.0,10.0
KU42,01/16/2023 01:35 UTC,29.64,34.88,100.0,3.45,,483.0,604.0,10.0
KU42,01/16/2023 01:55 UTC,29.65,34.88,100.0,6.91,604.0,442.0,503.0,10.0
KU42,01/16/2023 02:15 UTC,29.65,34.88,100.0,6.91,,504.0,,10.0
KU42,01/16/2023 02:55 UTC,29.65,34.7,100.0,3.45,,362.0,604.0,10.0
KU42,01/16/2023 03:15 UTC,29.66,34.34,100.0,3.45,,603.0,804.0,10.0
KU42,01/16/2023 03:55 UTC,29.67,34.52,100.0,5.75,804.0,502.0,753.0,10.0
KU42,01/16/2023 04:15 UTC,29.67,34.16,100.0,5.75,,653.0,804.0,10.0
KU42,01/16/2023 04:35 UTC,29.67,34.34,100.0,3.45,,654.0,,10.0
KU42,01/16/2023 04:55 UTC,29.67,33.98,100.0,0.0,,653.0,804.0,10.0
KU42,01/16/2023 05:15 UTC,29.67,33.8,100.0,4.6,,652.0,804.0,10.0
KU42,01/16/2023 05:35 UTC,29.67,34.16,100.0,5.75,952.0,652.0,702.0,10.0
KU42,01/16/2023 05:55 UTC,29.67,33.98,100.0,4.6,,652.0,953.0,10.0
KU42,01/16/2023 06:15 UTC,29.67,33.8,100.0,5.75,,652.0,954.0,10.0
KU42,01/16/2023 06:35 UTC,29.67,33.8,100.0,4.6,,954.0,,10.0
KU42,01/16/2023 06:55 UTC,29.67,33.44,100.0,4.6,,954.0,,10.0
KU42,01/16/2023 07:15 UTC,29.67,33.08,100.0,3.45,,954.0,,10.0
KU42,01/16/2023 07:55 UTC,29.67,33.62,100.0,4.6,,954.0,,10.0
KU42,01/16/2023 08:55 UTC,29.68,33.62,100.0,3.45,904.0,602.0,753.0,10.0
KU42,01/16/2023 10:15 UTC,29.69,32.9,100.0,4.6,904.0,92.0,502.0,10.0
KU42,01/16/2023 14:15 UTC,29.68,32.72,100.0,8.06,804.0,282.0,602.0,10.0
KU42,01/16/2023 14:35 UTC,29.68,32.9,100.0,10.36,,804.0,,10.0
KU42,01/16/2023 15:35 UTC,29.67,33.62,100.0,10.36,,802.0,1003.0,10.0
KU42,01/16/2023 16:15 UTC,29.67,34.16,99.28,10.36,,492.0,1203.0,10.0
KU42,01/16/2023 16:55 UTC,29.67,36.14,93.09,12.66,704.0,392.0,553.0,10.0
KU42,01/16/2023 17:15 UTC,29.67,36.32,93.1,13.81,704.0,402.0,553.0,10.0
KU42,01/16/2023 17:35 UTC,29.67,36.68,93.11,13.81,,504.0,,10.0
KU42,01/16/2023 17:55 UTC,29.67,37.58,92.48,16.11,1104.0,392.0,503.0,10.0
KU42,01/16/2023 18:15 UTC,29.66,36.86,93.78,18.41,,1103.0,,10.0
KU42,01/16/2023 18:55 UTC,29.64,36.5,95.13,20.71,,902.0,,10.0
KU42,01/16/2023 19:15 UTC,29.63,35.96,94.44,20.71,903.0,603.0,703.0,10.0
KU42,01/16/2023 19:35 UTC,29.62,36.5,92.44,14.96,,504.0,,10.0
KU42,01/16/2023 19:55 UTC,29.61,37.04,89.2,16.11,,484.0,,10.0
KU42,01/16/2023 20:15 UTC,29.61,35.78,93.08,13.81,484.0,293.0,363.0,5.0
KU42,01/16/2023 20:35 UTC,29.6,34.16,100.0,11.51,,293.0,344.0,5.0
KU42,01/16/2023 20:55 UTC,29.59,35.24,100.0,11.51,,314.0,,7.0
KU42,01/16/2023 21:15 UTC,29.58,35.78,100.0,12.66,,282.0,364.0,10.0
KU42,01/16/2023 21:35 UTC,29.58,35.24,100.0,9.21,384.0,262.0,333.0,10.0
KU42,01/16/2023 21:55 UTC,29.58,35.24,100.0,9.21,424.0,292.0,363.0,10.0
KU42,01/16/2023 22:15 UTC,29.58,34.88,100.0,10.36,444.0,122.0,343.0,10.0
KU42,01/16/2023 22:35 UTC,29.58,34.52,100.0,12.66,344.0,73.0,113.0,10.0
KU42,01/16/2023 23:15 UTC,29.58,33.8,100.0,10.36,324.0,72.0,103.0,10.0
KU42,01/16/2023 23:35 UTC,29.57,33.8,100.0,12.66,444.0,72.0,333.0,10.0
KU42,01/16/2023 23:55 UTC,29.57,34.34,100.0,11.51,554.0,343.0,433.0,10.0
KU42,01/17/2023 00:15 UTC,29.57,35.06,100.0,9.21,654.0,342.0,503.0,10.0
KU42,01/17/2023 00:55 UTC,29.57,34.7,100.0,6.91,1104.0,363.0,503.0,10.0
KU42,01/17/2023 01:35 UTC,29.57,33.98,100.0,3.45,,82.0,414.0,10.0
KU42,01/17/2023 01:55 UTC,29.58,33.8,100.0,6.91,,192.0,414.0,10.0
KU42,01/17/2023 02:35 UTC,29.57,33.26,100.0,0.0,704.0,102.0,413.0,10.0
KU42,01/17/2023 02:55 UTC,29.58,33.62,100.0,9.21,,102.0,174.0,10.0
KU42,01/17/2023 04:15 UTC,29.57,32.54,100.0,0.0,394.0,222.0,333.0,7.0
KU42,01/17/2023 04:35 UTC,29.58,32.9,100.0,3.45,334.0,123.0,223.0,7.0
KU42,01/17/2023 05:15 UTC,29.58,32.0,100.0,5.75,,54.0,,2.5
KU42,01/17/2023 06:35 UTC,29.58,32.9,100.0,0.0,474.0,72.0,373.0,10.0
KU42,01/17/2023 06:55 UTC,29.58,32.9,100.0,0.0,484.0,82.0,353.0,7.0
KU42,01/17/2023 07:15 UTC,29.58,32.54,100.0,3.45,494.0,222.0,313.0,7.0
KU42,01/17/2023 07:35 UTC,29.58,32.54,100.0,4.6,454.0,133.0,193.0,7.0
KU42,01/17/2023 07:55 UTC,29.58,32.54,100.0,0.0,,114.0,,7.0
KU42,01/17/2023 08:55 UTC,29.58,32.0,100.0,0.0,,54.0,,1.75
KU42,01/17/2023 09:15 UTC,29.59,32.0,100.0,0.0,,54.0,,2.5
KU42,01/17/2023 09:35 UTC,29.59,32.0,100.0,3.45,,54.0,,2.0
KU42,01/17/2023 09:55 UTC,29.6,32.0,100.0,4.6,,94.0,,4.0
KU42,01/17/2023 10:15 UTC,29.6,32.0,100.0,4.6,,63.0,94.0,4.0
KU42,01/17/2023 10:35 UTC,29.6,32.0,100.0,4.6,,64.0,,4.0
KU42,01/17/2023 11:15 UTC,29.59,32.0,100.0,3.45,204.0,83.0,143.0,5.0
KU42,01/17/2023 11:35 UTC,29.59,32.18,100.0,3.45,,82.0,174.0,10.0
KU42,01/17/2023 11:55 UTC,29.59,32.36,100.0,0.0,,143.0,194.0,10.0
KU42,01/17/2023 12:15 UTC,29.59,32.54,100.0,0.0,,164.0,,10.0
KU42,01/17/2023 12:35 UTC,29.6,32.54,100.0,0.0,,194.0,,10.0
KU42,01/17/2023 13:15 UTC,29.61,32.18,100.0,6.91,,33.0,84.0,1.25
KU42,01/17/2023 13:55 UTC,29.62,32.0,100.0,4.6,,64.0,,1.75
KU42,01/17/2023 14:35 UTC,29.62,31.82,100.0,5.75,,63.0,124.0,2.5
KU42,01/17/2023 14:55 UTC,29.63,31.64,100.0,4.6,,84.0,,3.0
KU42,01/17/2023 15:15 UTC,29.63,31.82,100.0,4.6,,104.0,,4.0
KU42,01/17/2023 15:35 UTC,29.64,31.82,100.0,4.6,,102.0,144.0,5.0
KU42,01/17/2023 15:55 UTC,29.65,31.82,100.0,4.6,,144.0,,7.0
KU42,01/17/2023 16:15 UTC,29.65,31.82,100.0,4.6,,124.0,,7.0
KU42,01/17/2023 16:35 UTC,29.66,31.82,100.0,5.75,,124.0,,7.0
KU42,01/17/2023 16:55 UTC,29.66,32.0,100.0,4.6,464.0,142.0,403.0,10.0
KU42,01/17/2023 17:15 UTC,29.67,32.0,100.0,4.6,434.0,142.0,242.0,7.0
KU42,01/17/2023 17:35 UTC,29.67,32.0,100.0,5.75,454.0,142.0,242.0,7.0
KU42,01/17/2023 17:55 UTC,29.67,32.0,100.0,8.06,554.0,32.0,353.0,4.0
KU42,01/17/2023 18:15 UTC,29.67,32.0,100.0,8.06,,33.0,344.0,5.0
KU42,01/17/2023 18:55 UTC,29.66,32.0,100.0,5.75,,54.0,,3.0
KU42,01/17/2023 19:15 UTC,29.65,32.0,100.0,8.06,,33.0,114.0,4.0
KU42,01/17/2023 19:35 UTC,29.65,32.0,100.0,9.21,,33.0,114.0,5.0
KU42,01/17/2023 20:15 UTC,29.65,32.0,100.0,9.21,,53.0,94.0,5.0
KU42,01/17/2023 20:35 UTC,29.65,32.18,100.0,12.66,,74.0,,7.0
KU42,01/17/2023 20:55 UTC,29.64,32.0,100.0,10.36,,54.0,,5.0
KU42,01/17/2023 21:15 UTC,29.64,32.36,100.0,13.81,,54.0,,5.0
KU42,01/17/2023 21:35 UTC,29.65,32.0,100.0,12.66,,54.0,,2.0
KU42,01/17/2023 22:15 UTC,29.66,32.0,100.0,11.51,,74.0,,4.0
KU42,01/17/2023 22:35 UTC,29.67,32.0,100.0,11.51,,74.0,,2.5
KU42,01/17/2023 22:55 UTC,29.68,31.82,100.0,14.96,,54.0,,1.75
KU42,01/17/2023 23:15 UTC,29.69,31.64,100.0,14.96,,54.0,,1.75
KU42,01/17/2023 23:35 UTC,29.7,31.1,100.0,14.96,,54.0,,1.25
KU42,01/17/2023 23:55 UTC,29.7,31.1,100.0,12.66,,54.0,,1.75
KU42,01/18/2023 00:15 UTC,29.71,30.74,100.0,12.66,,54.0,,1.5
KU42,01/18/2023 00:35 UTC,29.71,30.74,100.0,12.66,354.0,53.0,103.0,3.0
KU42,01/18/2023 00:55 UTC,29.72,30.74,100.0,11.51,344.0,73.0,103.0,4.0
KU42,01/18/2023 01:15 UTC,29.73,30.56,100.0,17.26,324.0,72.0,102.0,3.0
KU42,01/18/2023 01:35 UTC,29.74,30.2,100.0,19.56,,72.0,364.0,4.0
KU42,01/18/2023 01:55 UTC,29.75,30.02,100.0,16.11,364.0,112.0,203.0,5.0
KU42,01/18/2023 02:15 UTC,29.76,30.02,100.0,17.26,,204.0,,7.0
KU42,01/18/2023 02:35 UTC,29.77,29.84,100.0,14.96,,232.0,364.0,5.0
KU42,01/18/2023 02:55 UTC,29.77,29.66,100.0,17.26,,232.0,334.0,2.5
KU42,01/18/2023 03:15 UTC,29.78,29.3,100.0,18.41,404.0,232.0,303.0,5.0
KU42,01/18/2023 03:35 UTC,29.79,29.3,100.0,16.11,404.0,192.0,303.0,3.0
KU42,01/18/2023 03:55 UTC,29.79,29.12,100.0,14.96,304.0,173.0,223.0,2.5
KU42,01/18/2023 04:15 UTC,29.79,29.3,100.0,16.11,304.0,172.0,242.0,10.0
KU42,01/18/2023 04:35 UTC,29.81,29.84,97.1,16.11,,324.0,,10.0
KU42,01/18/2023 04:55 UTC,29.81,29.66,98.54,18.41,,343.0,414.0,10.0
KU42,01/18/2023 05:35 UTC,29.83,28.94,100.0,17.26,,344.0,,5.0
KU42,01/18/2023 05:55 UTC,29.84,28.76,100.0,14.96,364.0,92.0,193.0,7.0
KU42,01/18/2023 06:15 UTC,29.84,28.4,100.0,13.81,1004.0,142.0,413.0,10.0
KU42,01/18/2023 06:35 UTC,29.85,28.76,100.0,14.96,854.0,262.0,333.0,10.0
KU42,01/18/2023 06:55 UTC,29.85,28.58,100.0,16.11,404.0,282.0,333.0,10.0
KU42,01/18/2023 07:15 UTC,29.86,28.4,100.0,17.26,,364.0,,7.0
KU42,01/18/2023 07:35 UTC,29.87,27.86,100.0,14.96,,424.0,,5.0
KU42,01/18/2023 07:55 UTC,29.88,27.86,100.0,11.51,,473.0,554.0,10.0
KU42,01/18/2023 08:35 UTC,29.89,28.04,100.0,9.21,,604.0,,10.0
KU42,01/18/2023 08:55 UTC,29.9,28.22,97.08,9.21,604.0,372.0,482.0,10.0
KU42,01/18/2023 09:35 UTC,29.92,27.86,96.36,10.36,604.0,352.0,482.0,10.0
KU42,01/18/2023 09:55 UTC,29.93,28.04,95.65,11.51,604.0,352.0,502.0,10.0
KU42,01/18/2023 10:15 UTC,29.93,27.5,98.53,6.91,754.0,232.0,372.0,10.0
KU42,01/18/2023 12:15 UTC,29.97,26.42,93.48,6.91,,372.0,464.0,10.0
KU42,01/18/2023 12:35 UTC,29.98,24.8,95.58,0.0,,372.0,463.0,10.0
KU42,01/18/2023 12:55 UTC,29.98,24.62,96.3,4.6,,462.0,,10.0
KU42,01/18/2023 13:15 UTC,29.99,25.34,96.31,8.06,,393.0,,10.0
KU42,01/18/2023 13:35 UTC,30.0,26.42,93.48,9.21,,374.0,,10.0
KU42,01/18/2023 13:55 UTC,30.01,26.6,92.79,4.6,,303.0,374.0,10.0
KU42,01/18/2023 14:15 UTC,30.02,26.6,92.09,8.06,,284.0,,10.0
KU42,01/18/2023 14:35 UTC,30.03,26.06,91.38,10.36,,282.0,,10.0
KU42,01/18/2023 14:55 UTC,30.03,26.06,90.7,9.21,,1.0,,10.0
KU42,01/18/2023 15:15 UTC,30.04,25.34,92.75,6.91,,1.0,,10.0
KU42,01/18/2023 15:35 UTC,30.05,25.34,94.16,0.0,,1.0,,10.0
KU42,01/18/2023 15:55 UTC,30.06,25.88,95.6,4.6,,1.0,,10.0
KU42,01/18/2023 16:15 UTC,30.07,26.78,93.49,3.45,,1.0,,10.0
KU42,01/18/2023 16:35 UTC,30.08,27.86,92.14,5.75,,1.0,,10.0
KU42,01/18/2023 16:55 UTC,30.08,28.4,93.54,4.6,,1.0,,10.0
KU42,01/18/2023 17:15 UTC,30.09,28.76,91.49,5.75,,1.0,,10.0
KU42,01/18/2023 17:35 UTC,30.09,29.3,88.16,4.6,,1.0,,10.0
KU42,01/18/2023 17:55 UTC,30.09,29.84,88.85,5.75,,1.0,,10.0
KU42,01/18/2023 18:15 UTC,30.1,30.02,86.25,3.45,,1.0,,10.0
KU42,01/18/2023 18:35 UTC,30.09,30.74,85.02,3.45,,233.0,,10.0
KU42,01/18/2023 18:55 UTC,30.1,30.92,82.53,5.75,,233.0,,10.0
KU42,01/18/2023 19:15 UTC,30.09,31.1,81.93,6.91,,332.0,,10.0
KU42,01/18/2023 19:35 UTC,30.09,30.74,84.39,6.91,,332.0,463.0,10.0
KU42,01/18/2023 19:55 UTC,30.09,31.1,83.79,6.91,,444.0,,10.0
KU42,01/18/2023 20:15 UTC,30.09,31.1,84.41,3.45,,443.0,,10.0
KU42,01/18/2023 20:35 UTC,30.09,30.92,83.15,0.0,,252.0,423.0,10.0
KU42,01/18/2023 20:55 UTC,30.09,31.1,86.96,5.75,,253.0,424.0,10.0
KU42,01/18/2023 21:15 UTC,30.09,31.1,86.32,0.0,,252.0,404.0,10.0
KU42,01/18/2023 21:35 UTC,30.09,31.46,86.34,0.0,464.0,222.0,392.0,10.0
KU42,01/18/2023 21:55 UTC,30.1,30.92,87.6,0.0,,372.0,484.0,10.0
KU42,01/18/2023 22:15 UTC,30.1,31.28,85.69,0.0,,392.0,484.0,10.0
KU42,01/18/2023 22:35 UTC,30.11,31.46,84.44,0.0,,464.0,,10.0
KU42,01/18/2023 22:55 UTC,30.1,31.1,86.32,3.45,,484.0,,10.0
KU42,01/18/2023 23:15 UTC,30.1,31.1,86.96,0.0,,464.0,,10.0
KU42,01/18/2023 23:35 UTC,30.1,30.74,87.59,0.0,,464.0,,10.0
KU42,01/18/2023 23:55 UTC,30.11,30.74,87.59,0.0,,484.0,,10.0
KU42,01/19/2023 00:15 UTC,30.1,30.56,86.28,0.0,,483.0,,10.0
KU42,01/19/2023 00:35 UTC,30.1,30.2,88.21,0.0,,1.0,,10.0
KU42,01/19/2023 00:55 UTC,30.1,29.84,87.54,0.0,,1.0,,10.0
KU42,01/19/2023 01:15 UTC,30.1,28.76,89.46,3.45,,1.0,,10.0
KU42,01/19/2023 01:35 UTC,30.1,27.14,93.51,5.75,,1.0,,10.0
KU42,01/19/2023 01:55 UTC,30.1,26.78,94.91,4.6,,1.0,,10.0
KU42,01/19/2023 02:15 UTC,30.1,26.6,95.62,3.45,,1.0,,10.0
KU42,01/19/2023 02:35 UTC,30.1,26.24,94.89,3.45,,1.0,,10.0
KU42,01/19/2023 02:55 UTC,30.1,25.52,94.88,3.45,,1.0,,10.0
KU42,01/19/2023 03:15 UTC,30.1,26.24,94.89,5.75,,1.0,,10.0
KU42,01/19/2023 03:35 UTC,30.1,26.24,93.48,6.91,,1.0,,10.0
KU42,01/19/2023 03:55 UTC,30.1,25.16,92.74,6.91,,1.0,,10.0
KU42,01/19/2023 04:15 UTC,30.1,24.62,93.43,5.75,,1.0,,10.0
KU42,01/19/2023 04:35 UTC,30.1,25.34,92.05,6.91,,243.0,,10.0
KU42,01/19/2023 04:55 UTC,30.1,25.34,92.05,6.91,,242.0,382.0,10.0
KU42,01/19/2023 05:15 UTC,30.1,25.7,94.88,5.75,,362.0,,10.0
KU42,01/19/2023 05:35 UTC,30.1,25.34,93.45,0.0,,382.0,,10.0
KU42,01/19/2023 05:55 UTC,30.1,26.06,94.18,0.0,,1.0,,10.0
KU42,01/19/2023 06:15 UTC,30.1,25.16,94.87,3.45,,1.0,,10.0
KU42,01/19/2023 06:35 UTC,30.09,26.06,92.07,8.06,,1.0,,10.0
KU42,01/19/2023 06:55 UTC,30.09,26.24,90.7,8.06,,1.0,,10.0
KU42,01/19/2023 09:55 UTC,30.06,25.52,94.88,9.21,,1.0,,10.0
KU42,01/19/2023 10:15 UTC,30.06,25.7,92.76,11.51,,1.0,,10.0
KU42,01/19/2023 10:35 UTC,30.05,26.24,90.7,16.11,,1.0,,10.0
KU42,01/19/2023 12:15 UTC,30.03,25.52,94.88,11.51,,1.0,,10.0
KU42,01/19/2023 12:35 UTC,30.02,25.7,92.76,12.66,,1.0,,10.0
KU42,01/19/2023 12:55 UTC,30.01,25.7,92.76,10.36,,1.0,,10.0
KU42,01/19/2023 13:15 UTC,30.01,25.7,93.46,12.66,,1.0,,10.0
KU42,01/19/2023 13:35 UTC,30.01,25.7,94.17,8.06,,853.0,,10.0
KU42,01/19/2023 13:55 UTC,30.0,26.24,88.67,11.51,,852.0,1202.0,10.0
